"PC_1","PC_2","PC_3","PC_4","PC_5","CellType"
-3.4613229591896,0.973951733616854,0.403996716487426,9.32173677540902,-4.54329895602068,"ductal"
1.80194050923297,3.70728728168364,0.499961574585284,4.53671797863057,-2.47678592411197,"ductal"
10.0730910227049,0.989558914068401,1.90039779643142,6.18411501646953,2.94626476983949,"ductal"
3.5374215014749,3.86408338370984,-0.264331198821482,10.1000717053208,5.76822738444422,"ductal"
4.98593466757151,4.61188282289175,1.95070298749032,9.43449207398094,0.646641637274791,"ductal"
1.51982846993328,7.32735680354207,0.662361399028313,12.1231328274645,-1.77133219033978,"ductal"
-13.0630882999587,5.29431557022045,1.9865935525069,8.11286937173709,6.45197261637638,"ductal"
5.72122730089988,1.67451036029251,-0.282887139712854,5.200475059028,3.91507430506502,"ductal"
4.54038424456345,5.3130519445315,0.814402993733362,8.88355970113185,5.22321937710828,"ductal"
5.58534363980986,2.60227835791035,2.16999675396379,11.3906859576962,1.96514963234971,"ductal"
-4.8504367062339,5.3641595761311,-0.283756837169285,10.4461532121761,-3.8100373653356,"ductal"
-14.0410829811097,2.42391173200554,2.78804042794933,5.98049178436006,-7.93417425792253,"ductal"
-0.800844741078827,4.03437046801341,-0.0227285698213251,8.76766386354919,-1.6453702063213,"ductal"
-7.0941157593651,4.37398559325801,1.18382265708479,13.8995799928067,-5.05775486039117,"ductal"
3.48552261688962,6.86613406590504,0.0393427995202712,10.6412380959259,4.52333443224004,"ductal"
-10.5917766899233,5.68710349212088,-0.573643829608361,6.94668677141588,8.74066489340822,"ductal"
7.20323859996121,6.68229933195158,1.52306286151259,11.0401388232918,2.18530543895506,"ductal"
8.53771953800177,3.26600303657573,1.67713141816834,11.2515207338437,3.44107206969316,"ductal"
2.44911459329695,3.44217388574539,0.148645607055338,6.92119185864354,-2.3580480413426,"ductal"
5.33394288307198,3.29546974119385,2.69224928886455,10.8092977782513,1.01324562370012,"ductal"
3.87682160016185,2.7670633660963,1.7578101312858,8.18684712459368,-0.311453523850575,"ductal"
7.32930915884558,3.55914399145468,4.81356161184869,8.40710371554428,1.89839737882082,"ductal"
5.86997512602361,3.75586100308543,1.15107265927806,7.80589185395195,4.79784471632452,"ductal"
4.24538740122121,5.99075102276664,2.25914071351581,12.5263328993002,0.140451405011129,"ductal"
-5.07051492456736,3.70029772944411,0.998724998874036,12.2604571902955,-4.84351149581652,"ductal"
-0.415973523870368,4.67468079491243,0.961270084729569,11.6065249742633,-3.19892526114279,"ductal"
5.33725287993147,1.96980389061657,2.05743363608104,11.8900282501835,-0.0193544719436656,"ductal"
4.56558600012909,7.20071137270705,1.0969757220474,10.2400388796306,0.724685005934901,"ductal"
2.49214647978355,1.55528180556317,0.69348755589554,8.55820148133382,-1.58830970838294,"ductal"
0.652450297431426,0.227990476326071,2.80490006317345,7.1627492470035,-0.237647796513361,"ductal"
3.12350557745304,4.41498233591841,0.423392705321956,7.58142460718513,6.25465924992784,"ductal"
5.63428898047555,1.86643461872556,0.494738670474503,8.11121626126137,2.43809092648532,"ductal"
-51.2750176613006,-4.68079956400078,1.86467345000779,7.60682748261789,-18.009595571057,"ductal"
2.83836019475356,7.50000819393546,3.98590282937575,10.1845072654419,-0.89775627829263,"ductal"
4.35182710158978,3.40418605702801,1.77700664224487,8.42899754010723,0.938427855855466,"ductal"
10.6831495952296,0.90102594861306,0.645356449409036,6.48189896133486,3.34651918011659,"ductal"
