"PC_1","PC_2","PC_3","PC_4","PC_5","CellType"
-22.960871178239,6.29192840485834,5.49421334916097,1.59108527612369,-1.09310047287144,"ductal"
-24.0620942234651,6.38933624958729,5.60094009058011,1.40509511643701,-1.42482348543991,"ductal"
-19.2603030711195,5.99621120677319,5.95503100939316,3.35652691657521,-0.505793178183938,"ductal"
-29.2901169868434,5.53603765930986,8.88841062108893,2.2687025056825,0.37737365677579,"ductal"
-19.7921673926171,5.45657222171546,6.63802371074314,2.34830143415995,-0.677961996300927,"ductal"
-18.1914391282579,-0.344255098899969,5.38338038547422,1.39660123112975,0.280268030873538,"ductal"
-14.1868897138964,6.75406419298038,4.46034587754599,2.50108783444846,-0.81843270112831,"ductal"
-26.9575864126633,9.63155853167066,6.45117025246163,3.0194905604501,-0.239818535261391,"ductal"
-19.8396192861084,6.32163095909929,5.78702729791216,1.87008990130043,-1.03503845477727,"ductal"
-14.5671820883467,0.035788810531527,5.8248925726951,-0.255689730422264,-0.173111160798246,"ductal"
-24.6320995842768,6.2135888445574,8.68977456274501,1.98809859292641,0.276120566526935,"ductal"
-15.1919238754572,1.5947686819192,4.23698250018118,0.292383836985418,0.151404959110022,"ductal"
-30.5940916485615,7.17235288362927,10.7157759365036,1.94412742237416,0.419027406594131,"ductal"
-18.6352072363703,2.8916000243688,7.0367544281794,0.51916529873817,4.30743654693367,"ductal"
-21.7954390710068,8.39030045116941,5.28951038417664,2.69472499879679,-1.44144313169261,"ductal"
-26.9918922604405,5.85569508952912,7.2731405747117,2.50472730686608,0.433841250666483,"ductal"
-25.1234388804217,8.5476811600045,9.26579055601465,2.97543813877023,-0.469549093504643,"ductal"
-25.3619327739406,5.28725417575296,8.34293201688115,1.79586305172498,-0.371348636066129,"ductal"
-27.0867267187956,7.63778990009076,7.74751345079749,4.31309872355369,-0.927032203821454,"ductal"
-23.1630007891407,7.23970982132601,6.59297186534372,3.02944928671722,-0.33536884110609,"ductal"
-19.6635711859141,2.21251580003142,6.60663303514902,1.20201599676222,0.560746613110587,"ductal"
-27.5146377559613,6.32358139904493,11.1081006126758,1.34633641877476,0.76578322426786,"ductal"
-20.2732377367951,5.95601058443741,2.21626117194882,1.34750870505824,-0.988516617659228,"ductal"
-21.6116523756519,5.27095371350918,7.20038194063883,1.83474037159587,-0.268104308240807,"ductal"
-29.9369312388551,6.23349510501373,9.18300221468755,3.59754826193406,0.818850121440605,"ductal"
-30.6642901210283,8.65265101429856,11.079380852992,3.0241321405779,-0.239582521337476,"ductal"
-27.1197095344626,12.2721291958162,7.21857450287543,3.93997125766731,0.359988475564203,"ductal"
-23.9829175139778,7.65785738254194,5.61002224738552,1.34424380479714,-1.21896635728248,"ductal"
-13.6372207564764,3.88238738991541,5.97777174577334,0.284395928993769,0.0483128045546255,"ductal"
-23.1812185139549,3.30255476948986,8.4682423323024,1.51878511923692,-0.404677874063768,"ductal"
-24.8221809322367,7.42522400898643,5.41960274248763,2.33435032106104,-0.642871320292082,"ductal"
-29.4215845125651,6.57719085811565,8.60701162006657,2.87282416982429,0.068974595518991,"ductal"
-24.8252425786575,7.30495666550888,9.914253222428,1.9536878564717,-1.22301438016326,"ductal"
-22.1833094815437,2.43663299330593,6.64620120383692,1.00408786632906,0.677234237130668,"ductal"
-22.6897177883371,6.63908113380223,8.58389795593235,1.82064499470438,-0.811242498433168,"ductal"
-19.6537627525249,5.13562250578001,4.58772124587039,1.38904416990192,0.00740103054325884,"ductal"
-24.4299156531537,9.10549966773657,8.29990591551675,2.59175274383473,-0.515109015104023,"ductal"
-20.2182865596442,5.81914241646766,3.41858506146986,1.93976928446009,-1.08026640861932,"ductal"
-26.023347516417,7.24671515270042,8.74356860467227,1.837563328531,-0.825475559274724,"ductal"
-25.0714600377173,8.00525640148737,6.88087273969985,3.07719780516182,-0.850668303553977,"ductal"
-28.2460764529785,5.10824401032271,8.37312605671638,1.64380182616275,1.09376102021222,"ductal"
-28.6816225890328,9.05921244549142,4.65400530572714,2.32707418342187,-1.45875206202653,"ductal"
-22.6889398956268,4.61446963513905,7.69203426398297,1.39395824001004,0.414280497859004,"ductal"
-26.0971485521601,6.8364225385642,9.65189991174683,2.32466291978938,-0.661056551725486,"ductal"
-25.5992162642411,6.20934900544064,5.07992811935276,0.703121767599769,-1.39653258070296,"ductal"
-21.8843209208159,-1.23667923673713,7.31047750010903,-1.95568015195779,-0.400105845840176,"ductal"
-22.2265731762189,5.68813934860929,-0.0773851032070756,1.621320438051,-1.84245801307911,"ductal"
-33.1615010985087,7.7307757559208,10.8744223313727,1.43477092201798,1.86670016986911,"ductal"
-20.6704666352075,9.70336383577954,5.7846434866903,3.32513722482402,-0.793146522395399,"ductal"
-13.6843043138143,4.49720451932248,2.89819548755687,0.985474474989746,0.190375535147385,"ductal"
-27.3843442266843,3.87557394106967,9.44488353425959,2.50909699395991,0.824770613383238,"ductal"
-27.7782600075644,8.30321241749475,8.33683420497115,3.6730128629569,-0.687961019933822,"ductal"
-22.3548372664639,7.53182479400508,4.94839387519006,0.863094376932768,-0.666353512320989,"ductal"
-27.0966357081619,8.63927837290728,9.36915392419933,1.50909840166468,-0.00313355836026231,"ductal"
-26.4988466284414,7.12017863302995,5.95887019827427,1.22262503985574,-0.713208528099365,"ductal"
-17.6230804431145,7.87575429444695,8.90335748775581,2.03979951742649,-1.37268428733088,"ductal"
-28.9264504829749,11.7581536404931,5.91808962080074,3.33969216787067,0.0276005107028433,"ductal"
-22.9903352009429,6.36145216637951,8.48486702398988,2.6411681297186,-0.352541753378889,"ductal"
-26.6731891397303,8.51352946963805,7.091297375631,3.45623099909157,-0.867321293374369,"ductal"
-9.54757839803236,2.15175582355051,2.88765940050914,-0.437971592724192,-0.243995117625473,"ductal"
-21.1686859068424,6.07478266075772,3.74453464491877,1.44169841050267,-0.658341016258334,"ductal"
-21.4725363248827,2.48000831359192,7.23608803198268,-0.423556205508427,0.0040117706147714,"ductal"
-27.1600061718896,2.98179134068869,7.57560748180681,1.95048781934313,0.116368459114667,"ductal"
-26.4255776537771,3.48064185927444,8.31078470127903,0.208239010715009,-0.286241498840292,"ductal"
-24.868357187256,3.40682453786888,7.29544800320142,2.0987617934497,-0.225981114009738,"ductal"
-15.799782890504,6.40784966236778,6.9337636370064,1.24599102588498,0.545031152512849,"ductal"
-24.4151593190232,0.228924550900558,7.73083128575216,2.4352507865231,-0.852996979199401,"ductal"
-10.4563108845175,3.01881281280285,-2.26224119749875,2.31726978574603,0.386213998593913,"ductal"
-18.0895691175858,2.82116813373448,7.63798879342687,1.90420841620027,0.196281832949583,"ductal"
-16.1238948633467,6.56910978155488,3.53521851169722,2.2552732123363,-1.22787597260245,"ductal"
-24.8957461485713,4.47135614266882,11.1221088963593,1.02983426060874,-0.0631305007022067,"ductal"
-21.5919446297999,4.63057055212907,6.60492834569731,0.504191922766966,0.316505130572144,"ductal"
-14.2838134330176,3.553292104266,6.16702373631985,2.9973985040389,0.653115300516845,"ductal"
-22.5999138422491,1.18688310732455,8.28693736670284,-0.641922767001123,-0.197322740409344,"ductal"
-22.826018730198,3.56119842055484,9.1855216033263,2.0704525042714,-0.301436400273709,"ductal"
-22.180354926945,5.47747175800449,6.77769356104216,1.38232440421457,-0.799382218669269,"ductal"
-24.3883534269056,7.36622013506412,8.18507729189,1.56309906539,-1.85049082256164,"ductal"
-13.3258542904756,2.2859298316921,1.55585192545377,0.687164311660916,-1.02748979169323,"ductal"
-25.8829383476061,6.54016783187165,7.21845956390313,2.34633997674555,0.729159641728491,"ductal"
-26.3664495060532,8.02186967277548,7.43819679417282,2.70833610822111,-0.848748973883433,"ductal"
-24.0012878609512,3.73018755911597,7.94622727825879,1.52258320529753,-0.280418180184264,"ductal"
-23.3415424283599,7.31627486335463,1.83618676723006,3.56651088387972,-3.56089851535446,"ductal"
-30.4585516405829,7.81630587707374,7.48801367680025,2.35136216827527,0.0488103866585669,"ductal"
-24.9485319125853,6.26093767133333,8.16853825615787,1.70069794758627,0.164442061638069,"ductal"
-16.3192955739351,2.98729246418422,4.3247804241398,0.627640230369804,-0.209205766811816,"ductal"
-23.2892377398512,8.86229631378373,5.72356567798066,2.89015576245139,-1.48160223027227,"ductal"
-32.7569465062785,5.5903305875598,5.88941563010694,2.16369471313896,0.673599643605017,"ductal"
-18.8645001626674,2.44334094692391,0.0936823809774457,0.85115645999614,-0.56945879496676,"ductal"
-25.989330794123,2.77845303026706,8.42428805354149,1.71237199632525,0.164490043585376,"ductal"
-26.8095970894557,6.52516687267477,7.32509695155913,3.29430418716102,0.462748115707687,"ductal"
